venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QCRYPT,2019,tutorial,Implementation security of QKD Abstract,Norbert Lütkenhaus,Norbert Lütkenhaus,,"In this tutorial we will clarify the difference between protocol and implementation security. While the framework for protocol security is well developed, the field of studying implementation security is still in flow. We will see several examples how implementations of QKD devices may be attacked via side-channel attacks. These attacks use the difference between actual implementations and the model assumptions of security proofs as a lever. Subsequently, we will discuss what can be done to mitigate the issues arising from potential side-channel attacks. Finally, we will discuss what statements we can actually make about QKD implementations.",,,,,,,,2019-08-26,09:00,
QCRYPT,2019,invited,Quantum networks of diamond spins Abstract,Ronald Hanson,Ronald Hanson,,"Entanglement – the property that particles can share a single quantum state – is arguably the most counterintuitive yet potentially most powerful element in quantum theory. The non-local features of quantum theory are highlighted by the conflict between entanglement and local causality discovered by John Bell. Decades of Bell inequality tests, culminating in a series of loophole-free tests in 2015, have confirmed the non- locality of nature [1]. Future quantum networks [2] may harness these unique features of entanglement in a range of exciting applications, such as quantum computation and simulation, secure communication, enhanced metrology for astronomy and time-keeping as well as fundamental investigations. To fulfill these promises, a strong worldwide effort is ongoing to gain precise control over the full quantum dynamics of multi-particle nodes and to wire them up using quantum-photonic channels. Here I will present recent and ongoing work with the specific target of realizing the first multi-node network wired by quantum entanglement, including first primitive network experiments [3,4] using diamond-based quantum network nodes. [1] For a popular account of these experiments, see e.g. Ronald Hanson and Krister Shalm, Scientific American 319, 58-65 (2018). [2] Quantum internet: A vision for the road ahead, S Wehner, D Elkouss, R Hanson, Science 362 (6412), eaam9288 (2018). [3] N. Kalb et al., Science 356, 928 (2017). [4] P.C. Humphreys et al., Nature 558, 268 (2018).",,,,,,,,2019-08-26,10:45,
QCRYPT,2019,regular,On the capacity region of bipartite and tripartite entanglement switching and key distribution Abstract,,Gayane Vardoyan;Saikat Guha;Philippe Nain;Don Towsley,,"We study a quantum switch serving a set of users. The function of the switch is to convert bipartite entanglement generated over individual links connecting each user to the switch, into bipartite or tripartite entangled states among (pairs or groups of) users at the highest possible rates at a fixed ratio. Such entanglement can then be converted to quantum-secure shared secret bits among pairs or triples of users using E91-like Quantum Key Distribution (QKD) protocols. The switch can store a certain number of qubits in a quantum memory for a certain length of time, and can make two-qubit Bell-basis measurements or three-qubit GHZ-basis projective measurements on qubits held in the memory. We model a set of randomized switching policies. Discovering that some are better than others, we present analytical results for the case where the switch stores one qubit per user at a given time step, and find that the best policies outperform a time division multiplexing (TDM) policy for sharing the switch between bipartite and tripartite entanglement generation. This performance improvement decreases as the number of users grows. The model is easily augmented to study the capacity region in the presence of qubit decoherence, obtaining similar results. Moreover, decoherence appears to have little effect on capacity. We also study a smaller class of policies when the switch can store two qubits per user. The full manuscript can be found at https://arxiv.org/abs/1901.06786.",,,,,,,,2019-08-26,11:20,
QCRYPT,2019,regular,High-dimensional chip-to-chip entanglement distribution through multicore fibre Abstract,,Daniel Llewellyn;Caterina Vigliar;Benjamin Slater;Beatrice Da Lio;Stefano Paesani;Jorge Barreto;Dondu Sahin;Massimo Borghi;John G. Rarity;Leif K. Oxenløwe;Karsten Rottwitt;Jianwei Wang;Yunhong Ding;Mark G. Thompson;Davide Bacco,,"In this work we report the first chip-to-chip multidimensional entanglement distribution. The faithful generation and transmission of the multidimensional quantum states relies on two main ingredients: silicon integrated photonics, offering a compelling platform for quantum information processing, and multicore fibres, which allows the reliable transmission of path encoded qudits.",,,,,,,,2019-08-26,11:40,
QCRYPT,2019,invited,QKD based on satellite-ground entanglement distribution Abstract,Jigang  Ren,Jigang  Ren,,"Micius satellite was successfully launched into orbit in 2016. In the past three years, we have implemented a series of experimental works, including satellite-to-ground quantum key distribution, quantum entanglement distribution over 1000 km, ground-to-satellite quantum teleportation. The feasibility of a global quantum network has been demonstrated with ground quantum communication networks with optical fiber. In this report, we will present recent works based on Micius satellite, such as: space quantum key distribution and its application, quantum experiment based on quantum entanglement distribution, and expanded application of space quantum communication. The ongoing project in China of high orbit quantum satellite will also be introduced with results of several tests in ground.",,,,,,,,2019-08-26,13:30,
QCRYPT,2019,regular,QCoSOne: A chip-based prototype for daylight free-space QKD at telecom wavelength for future satellite optical payloads Abstract,,Marco Avesani;Luca Calderaro;Matteo Schiavon;Costantino Agnesi;Alberto Santamato;Andrea Stanco;Mujtaba Zahidy;Alessia Scriminich;Giulio Foletto;Giampiero Contestabile;Marco Chiesa;Alessandro Nottola;Davide Rotta;Stefano Tirelli;Massimo Artiglia;Alberto Montanaro;Marco Romagnoli;Vito Sorianello;Daniele Dequal;Giuseppe Bianco;Claudia Facchinetti;Alberto Tuozzi;Francesco Vedovato;Giuseppe Vallone;Paolo Villoresi,,"Space-based quantum key distribution would allow, in the near future, secure communications be- tween parties over continental distances, complementing short-range fiber-based quantum networks. However, further demonstrations of daylight operations over free-space channels and the full compatibility with the telecom-based fiber infrastructure are still necessary. Here we present the prototype for daylight QKD at 1550 nm we developed as a demonstrator for application of QKD both on ground and in Space. Our QKD source, exploiting integrated silicon photonics technology, allows to reach a QBER of 1% during the field-test performed over a 145 m link, and represents a promising resource to design quantum optical payloads to be implemented in future satellite missions.",,,,,,,,2019-08-26,14:05,
QCRYPT,2019,regular,Chip-based measurement-device-independent quantum key distribution Abstract,,Henry Semenenko;Philip Sibson;Andy Hart;Mark Thompson;Chris Erven,,"Measurement-device-independent quantum key distribution (MDI-QKD) offers a method of distributing shared randomness for use in symmetric key cryptography, while integrated optics provides a promising platform for ubiquitous quantum communication. This work experimentally demonstrates the use of indium phosphide (InP) devices for MDI-QKD. We generate 100 ps pulses for 2 GHz clocked, time-bin encoded BB84 states with random phases through a novel gain switching technique. By interfering two independent InP devices, we achieve 50 bps at 100 km and pre-empt the availability of integrated receivers which will increase rates through inherent scalability.",,,,,,,,2019-08-26,14:25,
QCRYPT,2019,regular,Continuous variable quantum key distribution multiplexed with high throughput coherent channels Abstract,,Tobias Eriksson;Takuya Hirano;Benjamin Puttnam;Georg Rademacher;Ruben Luís;Mikio Fujiwara;Ryo Namiki;Yoshinari Awaji;Masahiro Takeoka;Naoya Wada;Masahide Sasaki,,We show joint propagation of CV-QKD with successful secret key generation over 24 hours with 100 state-of-the-art EDFA amplified coherent WDM channels amounting to a total classical bitrate of 18.3~Tbit/s.,,,,,,,,2019-08-26,14:45,
QCRYPT,2019,regular,Almost-tight and versatile security analysis of measurement-device-independent quantum key distribution Abstract,,Ignatius William Primaatmaja;Emilien Lavie;Koon Tong Goh;Chao Wang;Charles Ci Wen Lim,,"Measurement-device-independent quantum key distribution (MDI-QKD) is the only known QKD scheme that can completely overcome the problem of detection side-channel attacks. Yet, despite its practical importance, there is no standard approach towards proving the security of MDI-QKD. Here, we present a simple numerical method that can efficiently compute almost-tight security bounds for any discretely modulated MDI-QKD protocol. To demonstrate the broad utility of our method, we use it to analyze the security of coherent-state MDI-QKD, decoy-state MDI-QKD with leaky sources, and a variant of twin-field QKD called phase-matching QKD. In all of the numerical simulations (using realistic detection models) we find that our method gives significantly higher secret key rates than those obtained with current security proof techniques. Interestingly, we also find that phase-matching QKD using only two coherent test states is enough to overcome the fundamental rate-distance limit of QKD. Taken together, these findings suggest that our security proof method enables a versatile, fast, and possibly optimal approach towards the security validation of practical MDI-QKD systems.",,,,,,,,2019-08-26,15:35,
QCRYPT,2019,regular,Erasable bit commitment from temporary quantum trust Abstract,,Norbert Lütkenhaus;Ashutosh Marwah;Dave Touchette,,"We introduce the idea of temporarily trusted quantum nodes. We introduce a new primitive in that model, erasable bit commitment, which is a variant on standard two-party bit commitment. We show how to implement this primitive in our new model with temporarily trusted nodes. The erasable property allows Alice, in the case that the trust period is about to expire, to ask the trusted nodes to erase her commitment in such a way that a future coalition, after the trust period, of all trusted nodes together with Bob cannot extract any information about the commitment. This is impossible classically. A caveat is that after such an erasure, Alice is not committed to a classical value anymore. We provide a robust protocol which requires a constant number of trusted nodes and which can handle a small fraction of dishonest trusted nodes as well as implementation errors. Our approach lends itself to actual optical implementations, and requires memory during the trust period.",,,,,,,This talk was originally scheduled at 16:15.,2019-08-26,15:55,
