venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QCRYPT,2023,regular,Welcoming Remarks,,,,,,,,,,,Session URL: ../sessions/__welcomingremarks/index.html,2023-08-14,08:45,
QCRYPT,2023,tutorial,Pseudorandom Quantum States,Henry Yuen,,,,,,,,Tutorial Talk,,Session URL: ../sessions/tutorial_yuen.html,2023-08-14,09:00,
QCRYPT,2023,invited,From the Hardness of Detecting Superpositions to Cryptography: Quantum Public Key Encryption and Commitments,Minki Hhan,,,,,,,,Invited Talk,,Session URL: ../sessions/invited_hhan.html,2023-08-14,10:15,
QCRYPT,2023,invited,Quantum Cryptography in Algorithmica,William Kretschmer,,,,,,,,Invited Talk,,Session URL: ../sessions/invited_kretschmer.html,2023-08-14,11:30,
QCRYPT,2023,regular,Pseudorandomness with Proof of Destruction and Applications,Amit Behera,Amit Behera;Zvika Brakerski;Or Sattath;Omri Shmueli,Ben-Gurion University;Weizmann Institute of Science;Ben-Gurion University;Tel Aviv University,"Two fundamental properties of quantum states that quantum information theory explores are pseudorandomness and provability of destruction. We introduce the notion of quantum pseudorandom states with proofs of destruction (PRSPD) that combines both these properties. Like standard pseudorandom states (PRS), these are efficiently generated quantum states that are indistinguishable from random, but they can also be measured to create a classical string. This string is
verifiable (given the secret key) and certifies that the state has been destructed. We show that, similarly to PRS, PRSPD can be constructed from any post-quantum one-way function. As far as the authors are aware, this is the first construction of a family of states that satisfies both pseudorandomness and provability of destruction.
We show that many cryptographic applications that were shown based on PRS variants using quantum communication can be based on (variants of) PRSPD using only classical communication. This includes symmetric encryption, message authentication, one-time signatures, commitments, and classically verifiable private quantum coins.",,,https://www.youtube.com/watch?v=R6fH-5ZU-B8,R6fH-5ZU-B8,Contributed Talk 1a,,Session URL: ../sessions/contributed1a/index.html; yt_match=0.67; video_pass=2026-06-23; speaker_source=video_title,2023-08-14,12:15,
QCRYPT,2023,regular,Quantum Advantage from One-Way Functions,Tomoyuki Morimae,Tomoyuki Morimae;Takashi Yamakawa,Kyoto University;NTT Social Informatics Laboratories,"We demonstrate quantum advantage with several basic assumptions, specifically based on only the existence of OWFs. We introduce inefficient-verifier proofs of quantumness (IV-PoQ), and construct it from classical bit commitments. IV-PoQ is an interactive protocol between a verifier and a quantum prover consisting of two phases. In the first phase, the verifier is probabilistic polynomial-time, and it interacts with the prover. In the second phase, the verifier becomes inefficient, and makes its decision based on the transcript of the first phase. If the prover is honest, the inefficient verifier accepts with high probability, but any classical malicious prover only has a small probability of being accepted by the inefficient verifier. Our construction demonstrates the following results: (1)If one-way functions exist, then IV-PoQ exist. (2)If distributional collision-resistant hash functions exist (which exist if hard-on-average problems in SZK exist), then constant-round IV-PoQ exist. We also demonstrate quantum advantage based on worst-case-hard assumptions. We define auxiliary-input IV-PoQ (AI-IV-PoQ) that only require that for any malicious prover, there exist infinitely many auxiliary inputs under which the prover cannot cheat. We construct AI-IV-PoQ from an auxiliary-input version of commitments in a similar way, showing that (1)If auxiliary-input one-way functions exist (which exist if CZK⊈BPP), then AI-IV-PoQ exist. (2)If auxiliary-input collision-resistant hash functions exist (which is equivalent to PWPP⊈FBPP) or SZK⊈BPP, then constant-round AI-IV-PoQ exist.",,,https://www.youtube.com/watch?v=U_98sTTxxuM,U_98sTTxxuM,Contributed Talks 1b: Theory Talks,,Session URL: ../sessions/contributed1b/index.html; yt_match=0.71; video_pass=2026-06-23; speaker_source=video_title,2023-08-14,14:00,
QCRYPT,2023,regular,Obfuscation of Pseudo-Deterministic Quantum Circuits,James Bartusek,James Bartusek;Fuyuki Kitagawa;Ryo Nishimaki;Takashi Yamakawa,UC Berkeley;NTT Social Informatics Laboratories;NTT Social Informatics Laboratories;NTT Social Informatics Laboratories,"We show how to obfuscate pseudo-deterministic quantum circuits, assuming the quantum hardness of learning with errors (QLWE) and post-quantum virtual black-box (VBB) obfuscation for classical circuits. Given the classical description of a quantum circuit $Q$, our obfuscator outputs a quantum state $\ket{\widetilde{Q}}$ that can be used to evaluate $Q$ repeatedly on arbitrary inputs.

Instantiating the VBB obfuscator for classical circuits with any candidate post-quantum indistinguishability obfuscator gives us the first candidate construction of indistinguishability obfuscation for all polynomial-size pseudo-deterministic quantum circuits. In particular, our scheme is the first candidate obfuscator for a class of circuits that is powerful enough to implement Shor's algorithm (SICOMP 1997).

Our approach follows Bartusek and Malavolta (ITCS 2022), who obfuscate \emph{null} quantum circuits by obfuscating the verifier of an appropriate classical verification of quantum computation (CVQC) scheme. We go beyond null circuits by constructing a publicly-verifiable CVQC scheme for quantum \emph{partitioning} circuits, which can be used to verify the evaluation procedure of Mahadev's quantum fully-homomorphic encryption scheme (FOCS 2018). We achieve this by upgrading the one-time secure scheme of Bartusek (TCC 2021) to a fully reusable scheme, via a publicly-decodable \emph{Pauli functional commitment}, which we formally define and construct in this work. This commitment scheme, which satisfies a notion of binding against committers that can access the receiver's standard and Hadamard basis decoding functionalities, is constructed by building on techniques of Amos, Georgiou, Kiayias, and Zhandry (STOC 2020) introduced in the context of equivocal but collision-resistant hash functions.",,,https://www.youtube.com/watch?v=kk1ET4U_EI4,kk1ET4U_EI4,Contributed Talks 1b: Theory Talks,Best Student Paper Award (Theory) — James Bartusek,Session URL: ../sessions/contributed1b/index.html; yt_match=0.71; video_pass=2026-06-23; speaker_source=video_title,2023-08-14,14:00,
QCRYPT,2023,regular,Secure Computation with Shared EPR Pair (Or: How to Teleport in Zero-Knowledge),James Bartusek,James Bartusek;Dakshita Khurana;Akshayaram Srinivasan,UC Berkeley;UIUC;Tata Institute of Fundamental Research,"Can a sender non-interactively transmit one of two strings to a receiver without knowing which string was received? Does there exist minimally-interactive secure multiparty computation that only makes (black-box) use of symmetric-key primitives? We provide affirmative answers to these questions in a model where parties have access to shared EPR pairs, thus demonstrating the cryptographic power of this resource.

- First, we construct a one-shot (i.e., single message) string oblivious transfer (OT) protocol with random receiver bit in the shared EPR pairs model, assuming the (sub-exponential) hardness of LWE. 
Building on this, we show that {\em secure teleportation through quantum channels} is possible. Specifically, given the description of any quantum operation $Q$, a sender with (quantum) input $\rho$ can send a single classical message that securely transmits $Q(\rho)$ to a receiver. That is, we realize an ideal quantum channel that takes input $\rho$ from the sender and provably delivers $Q(\rho)$ to the receiver without revealing any other information.
This immediately gives a number of applications in the shared EPR pairs model: (1) non-interactive secure computation of unidirectional \emph{classical} randomized functionalities, (2) NIZK for QMA from standard (sub-exponential) hardness assumptions, and (3) a non-interactive \emph{zero-knowledge} state synthesis protocol.

- Next, we construct a two-round (round-optimal) secure multiparty computation protocol for classical functionalities in the shared EPR pairs model that is \emph{unconditionally-secure} in the (quantum-accessible) random oracle model. 

Classically, both of these results cannot be obtained without some form of correlated randomness shared between the parties, and the only known approach is to have a trusted dealer set up random (string) OT correlations. In the quantum world, we show that shared EPR pairs (which are simple and can be deterministically generated) are sufficient. At the heart of our work are novel techniques for making use of entangling operations to generate string OT correlations, and for instantiating the Fiat-Shamir transform using correlation-intractability in the quantum setting.",,,https://www.youtube.com/watch?v=zjq47avNKzk,zjq47avNKzk,Contributed Talks 1b: Theory Talks,,Session URL: ../sessions/contributed1b/index.html; yt_match=0.82; video_pass=2026-06-23; speaker_source=video_title,2023-08-14,14:00,
QCRYPT,2023,regular,Cloning Games: A General Framework for Unclonable Primitives,Fatih Kaleoglu,Prabhanjan Ananth;Fatih Kaleoglu;Qipeng Liu,UCSB;UCSB;Simons Institute,"The powerful no-cloning principle of quantum mechanics can be leveraged to achieve interesting primitives, referred to as unclonable primitives, that are impossible to achieve classically. In the past few years, we have witnessed a surge of new unclonable primitives. While prior works have mainly focused on establishing feasibility results, another equally important direction, that of understanding the relationship between different unclonable primitives is still in its nascent stages. Moving forward, we need a more systematic study of unclonable primitives. 
To this end, we introduce a new framework called cloning games. This framework captures many fundamental unclonable primitives such as quantum money, copy-protection, unclonable encryption,  single-decryptor encryption, and many more. By reasoning about different types of cloning games, we obtain many interesting implications to unclonable cryptography, including the following:
    1) We obtain the first construction of information-theoretically secure single-decryptor encryption in the one-time setting. 
    2) We construct unclonable encryption in the quantum random oracle model based on BB84 states, improving upon the previous work, which used coset states. Our work also provides a simpler security proof for the previous work.
    3) We construct copy-protection for single-bit point functions in the quantum random oracle model based on BB84 states, improving upon the previous work, which used coset states, and additionally, providing a simpler proof.
    4) We establish a relationship between different challenge distributions of copy-protection schemes and single-decryptor encryption schemes.
    5) Finally, we present a new construction of one-time encryption with certified deletion.",,,https://www.youtube.com/watch?v=ija2eRo9xqE,ija2eRo9xqE,Contributed Talks 1b: Theory Talks,,Session URL: ../sessions/contributed1b/index.html; yt_match=0.75; video_pass=2026-06-23; speaker_source=video_title,2023-08-14,14:00,
QCRYPT,2023,regular,Publicly-Verifiable Deletion via Target-Collapsing Functions,James Bartusek,James Bartusek;Dakshita Khurana;Alexander Poremba,UC Berkeley;UIUC;Caltech,"We build quantum cryptosystems that support publicly-verifiable deletion from standard cryptographic assumptions. We introduce target-collapsing as a weakening of collapsing for hash functions, analogous to how second preimage resistance weakens collision resistance; that is, target-collapsing requires indistinguishability between superpositions and mixtures of preimages of an honestly sampled image. 

We show that target-collapsing hashes enable publicly-verifiable deletion ($\PVD$), proving 
conjectures from [Poremba, ITCS'23] and demonstrating that the Dual-Regev encryption (and corresponding fully homomorphic encryption) schemes support $\PVD$ under the LWE assumption. We further build on this framework to obtain a variety of primitives supporting publicly-verifiable deletion from weak cryptographic assumptions, including:

- Commitments with $\PVD$ assuming the existence of injective one-way functions, or more generally, {\em almost-regular} one-way functions. Along the way, we demonstrate that (variants of) target-collapsing hashes can be built from almost-regular one-way functions.

- Public-key encryption with $\PVD$ assuming trapdoored variants of injective (or almost-regular) one-way functions. We also demonstrate that the encryption scheme of [Hhan, Morimae, and Yamakawa, Eurocrypt'23] based on pseudorandom group actions has $\PVD$.

- $X$ with $\PVD$ for $X \in \{$attribute-based encryption, quantum fully-homomorphic encryption, witness encryption, time-revocable encryption$\}$, assuming $X$ and trapdoored variants of injective (or almost-regular) one-way functions.",,,https://www.youtube.com/watch?v=9Q88xZZg8AA,9Q88xZZg8AA,Contributed Talks 1c: Theory Talks,,Session URL: ../sessions/contributed1c/index.html; yt_match=0.75; video_pass=2026-06-23; speaker_source=video_title,2023-08-14,15:50,
QCRYPT,2023,regular,Simple Tests of Quantumness Also Certify Qubits,Eitan Porat,Zvika Brakerski;Alexandru Gheorghiu;Gregory D. Kahanamoku-Meyer;Eitan Porat;Thomas Vidick,Weizmann Institute of Science;Chalmers University of Technology;Lawrence Berkeley National Laboratory & UC Berkeley;Weizmann Institute of Science;Weizmann Institute of Science,"A test of quantumness is a protocol that allows a classical verifier to certify (only) that a prover is not classical. We show that tests of quantumness that follow a certain template, which captures recent proposals such as (Kalai et al., 2022), can in fact do much more. Namely, the same protocols can be used for certifying a qubit, a building-block that stands at the heart of applications such as certifiable randomness and classical delegation of quantum computation.
Certifying qubits was previously only known to be possible based on the hardness of the Learning with Errors problem and the use of adaptive hardcore (Brakerski et al., 2018). Our framework allows certification of qubits based only on the existence of post-quantum trapdoor claw-free functions, or on quantum fully homomorphic encryption. These can be instantiated, for example, from Ring Learning with Errors.
On the technical side, we show that the quantum soundness of any such protocol can be reduced to proving a bound on a simple algorithmic task: informally, answering ""two challenges simultaneously'' in the protocol. Our reduction formalizes the intuition that these protocols demonstrate quantumness by leveraging the impossibility of rewinding a general quantum prover. This allows us to prove tight bounds on the quantum soundness of (Kahanamoku-Meyer et al., 2021) and (Kalai et al., 2022), showing that no quantum polynomial-time prover can succeed with probability larger than cos^2(π/8)≈0.853. Previously, only an upper bound on the success probability of classical provers, and a lower bound on the success probability of quantum provers, were known. We then extend this proof of quantum soundness to show that provers that approach the quantum soundness bound must perform almost anti-commuting measurements. This certifies that the prover holds a qubit.",,,https://www.youtube.com/watch?v=_fOTUzIevVA,_fOTUzIevVA,Contributed Talks 1c: Theory Talks,,Session URL: ../sessions/contributed1c/index.html; yt_match=0.75; video_pass=2026-06-23; speaker_source=video_title,2023-08-14,15:50,
QCRYPT,2023,tutorial,Recent Advancement in Measurement-Device-Independent Quantum Key Distribution,Xiongfeng Ma,,,,,,https://www.youtube.com/watch?v=I_wjGYwtNPw,I_wjGYwtNPw,Tutorial Talk,,Session URL: ../sessions/tutorial_ma.html; yt_match=0.80; video_pass=2026-06-23,2023-08-15,09:00,
QCRYPT,2023,invited,High-speed QKD: Removing the Roadblocks for an Integration and Utilization in Real-World Networks,Rebecka Sax,,,,,,,,Invited Talk,,Session URL: ../sessions/invited_sax.html,2023-08-15,11:30,
QCRYPT,2023,regular,The Application of Hybrid Photonic Integration to Quantum Key Distribution,Joseph Dolphin,Joseph Dolphin;Taofiq K. Paraiso;Han Du;Andrew J Shields,University of Cambridge;Toshiba Europe Ltd;Toshiba Europe Ltd;Toshiba Europe Ltd,"Hybrid integration has the potential to overcome various limitations of integrated photonic material platforms. Here, we present the results of applying edge-couple hybrid integration to produce high performance quantum key distribution chips. We show low quantum bit error rate operation (< 1%) and positive secure key rates over 250 km of fibre spool.",,,https://www.youtube.com/watch?v=ELVPD1EbDw4,ELVPD1EbDw4,Contributed Talks 2a: Experimental Talks,Best Student Paper Award (Experiment) — Joseph Dolphin,Session URL: ../sessions/contributed2a/index.html; yt_match=0.78; video_pass=2026-06-23; speaker_source=video_title,2023-08-15,12:15,
QCRYPT,2023,regular,High-Rate Quantum Key Distribution exceeding 110Mb/s,,Wei Li;Likang Zhang;Hao Tan;Yichen Lu;Sheng-Kai Liao;Jia Huang;Hao Li;Zhen Wang;Hao-Kun Mao;Bingze Yan;Qiong Li;Yang Liu;Qiang Zhang;Cheng-Zhi Peng;Lixing You;Feihu Xu;Jianwei Pan,"University of Science and Technology of China;University of Science and Technology of China;University of Science and Technology of China;University of Science and Technology of China;University of Science and Technology of China;Shanghai Institute of Microsystem and Information Technology, Chinese Academy of Sciences;Shanghai Institute of Microsystem and Information Technology, Chinese Academy of Sciences;Shanghai Institute of Microsystem and Information Technology, Chinese Academy of Sciences;Harbin Institute of Technology;Harbin Institute of Technology;Harbin Institute of Technology;Jinan Institute of Quantum Technology;University of Science and Technology of China;University of Science and Technology of China;Shanghai Institute of Microsystem and Information Technology, Chinese Academy of Sciences;University of Science and Technology of China;University of Science and Technology of China","We report a quantum key distribution system that is able to generate key at a record high key rate of 115.8 Mb/s over 10-km standard fibre. This attributes to a high-efficiency multi-pixel superconducting nanowire detector, a low-error integrated transmitter, and a fast post-processing algorithm.",,,https://www.youtube.com/watch?v=0KuUeA6BJ8M,0KuUeA6BJ8M,Contributed Talks 2b: Experimental Talks,,Session URL: ../sessions/contributed2b/index.html; yt_match=0.70; video_pass=2026-06-23,2023-08-15,14:00,
