venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QCRYPT,2024,tutorial,Semi-device-independent quantum correlations for cryptography,Armin Tavakoli,,,,,,,,Tutorial Talk,,Session URL: ../sessions/tutorial_tavakoli.html,2024-09-02,09:15,
QCRYPT,2024,invited,Passive Quantum Key Distribution: Removing Modulator Side-Channel,Hoi-Kwong Lo,,,,,,,,Invited Talk,,Session URL: ../sessions/invited_lo.html,2024-09-02,10:30,
QCRYPT,2024,invited,A bound on the quantum value of all compiled nonlocal games,Giulio Malavolta,,,,,,,,Invited Talk,,Session URL: ../sessions/invited_malavolta.html,2024-09-02,11:45,
QCRYPT,2024,regular,Decoy state quantum key distribution for practical single-photon sources,,Roberto Pousa;Daniel Oi;John Jeffers,University of Strathclyde;University of Strathclyde;University of Strathclyde,"High brightness, low second-order correlation function single-photon sources (SPSs) are an alternative to commonly employed weak coherent pulse (WCP) sources for discrete variable quantum key distribution (QKD) and offer potential key-rate and finite-block scaling advantages. However, the loss tolerance of SPS-based QKD is compromised by photon number splitting (PNS) attacks against non-negligible multiphoton emissions. Decoy state (DS) techniques mitigate against PNS attacks, with WCP-DS QKD over several hundred km in fibre being demonstrated. DS QKD protocols for different source photon number statistics have been proposed, such as for binomial and thermal distributions. Here, we investigate the use of generalised DS techniques assuming we do not have access to the true photon number statistics of the SPS. Thus, we bound the source distribution using the mean photon number and the second-order correlation function, which provides us with enough partial knowledge to compute our decoy SPS protocols. Hence, we provide finite-key security bounds for an SPS-based Efficient BB84 for several decoy protocols with optimised parameters, and derive required SPS characteristics to achieve a key rate enhancement over DS WCPs and match their loss tolerance.",,,,,Contributed Talk 1a,,Session URL: ../sessions/contributed1a/index.html,2024-09-02,12:30,
QCRYPT,2024,regular,Finite-size decoy-state security proof against coherent attacks,,Shlok Nahar;Lars Kamin;Devashish Tupkary;Yuming Zhao;Ernest Y.-Z. Tan;Norbert Lütkenhaus,"Institute for Quantum Computing and Department of Physics and Astronomy, University of Waterloo;Institute for Quantum Computing and Department of Physics and Astronomy, University of Waterloo;Institute for Quantum Computing;Institute for Quantum Computing and Department of Pure Mathematics, University of Waterloo;Institute for Quantum Computing and Department of Physics and Astronomy, University of Waterloo;Institute for Quantum Computing and Department of Physics and Astronomy, University of Waterloo","Proving the security of quantum key distribution (QKD) protocols against arbitrary attacks is a challenging task for arbitrary protocols. Here, we accomplish this task by extending and improving both the decoy-state analysis against collective attacks, and the postselection technique to uplift this security proof to arbitrary attacks. First, we improve the postselection technique - both by improving the cost paid for the uplift, and by rigorously showing how it can be applied to generic optical protocols. Second, we fundamentally improve the decoy-state analysis in such a way that we require only one decoy intensity to achieve the same performance as prior analysis with two decoy intensities. This has two consequences - it makes the protocol easier to practically implement, and reduces the penalty incurred by using the postselection technique. Third, we extend the finite-size QKD analysis to decoy-state protocols and generically improve the finite-size correction terms that appear. Thus, we provide a full security proof against arbitrary attacks for generic decoy-state protocols.",,,,,Contributed Talk 1a,,Session URL: ../sessions/contributed1a/index.html,2024-09-02,12:30,
QCRYPT,2024,regular,Mutual information chain rules for security proofs robust against device imperfections,,Amir Arqand;Tony Metger;Ernest Y.-Z. Tan,"Institute for Quantum Computing and Department of Physics and Astronomy, University of Waterloo;Institute for Theoretical Physics, ETH Zurich;Institute for Quantum Computing and Department of Physics and Astronomy, University of Waterloo","In this work we derive a number of chain rules for mutual information quantities, suitable for analyzing quantum cryptography with imperfect devices that leak additional information to an adversary. First, we derive a chain rule between smooth min-entropy and smooth max-information, which improves over previous chain rules for characterizing one-shot information leakage caused by an additional conditioning register. Second, we derive an information accumulation theorem that bounds the Rényi mutual information of a state produced by a sequence of channels, in terms of the Rényi mutual information of the individual channel outputs. In particular, this yields simple bounds on the smooth max-information in the preceding chain rule. Third, we derive chain rules between Rényi entropies and Rényi mutual information, which can be used to modify the entropy accumulation theorem to accommodate leakage registers sent to the adversary in each round of a protocol. We show that these results can be used to handle some device imperfections in a variety of device-dependent and device-independent protocols, such as randomness generation and quantum key distribution.",,,,,Contributed Talks 1b,,Session URL: ../sessions/contributed1b/index.html,2024-09-02,14:40,
QCRYPT,2024,regular,Tighter concentration inequalities for quantum adversarial setups exploiting permutation symmetry,,Takaya Matsuura;Shinichiro Yamano;Yui Kuramochi;Toshihiko Sasaki;Masato Koashi,RMIT University;The University of Tokyo;Kyushu University;The University of Tokyo;The University of Tokyo,"We developed new concentration inequalities for a quantum state on an N -qudit system or measurement outcomes on it that apply to an adversarial setup, where an adversary prepares the quantum state. Our one-sided concentration inequalities for a quantum state require the N -qudit system to be permutation invariant and are thus de-Finetti type, but they are tighter than the one previously obtained. We show that the bound can further be tightened if each qudit system has an additional symmetry. Furthermore, our concentration inequality for the outcomes of independent and identical measurements on an N -qudit quantum system has no assumption on the adversarial quantum state and is much tighter than the conventional one obtained through Azuma’s inequality. We numerically demonstrate the tightness of our bounds in simple quantum information processing tasks.",,,,,Contributed Talks 1b,,Session URL: ../sessions/contributed1b/index.html,2024-09-02,14:40,
QCRYPT,2024,regular,Security Proof for Variable-Length Quantum Key Distribution,,Devashish Tupkary;Ernest Y.-Z. Tan;Norbert Lütkenhaus,Institute for Quantum Computing;Institute for Quantum Computing;Institute for Quantum Computing,"We present a security proof for variable-length QKD against IID collective attacks. Our proof can be lifted to coherent attacks using the postselection technique. Our first main result is a theorem to convert a sequence of security proofs for fixed-length protocols satisfying certain conditions to a security proof for a variable-length protocol. This conversion requires no new calculations, does not require any changes to the final key lengths or the amount of error-correction information, and at most doubles the  security parameter.  Our second main result is the description and security proof of a more general class of variable-length QKD protocols, which does not require characterizing the honest behaviour of the channel connecting the users before the execution of the QKD protocol. Instead, these protocols adaptively determine the length of the final key, and the amount of information to be used for error-correction, based upon the observations made during the protocol. We apply these results to the qubit BB84 protocol, and show that variable-length implementations lead to higher expected key rates than the fixed-length implementations. Finally, we point out a critical flaw in the analysis of privacy amplification that arises due to sifting. We provide an elegant solution that retroactively fixes this flaw.",,,,,Contributed Talks 1b,,Session URL: ../sessions/contributed1b/index.html,2024-09-02,14:40,
QCRYPT,2024,regular,Variable-length QKD security proof for imperfect detectors through phase-error estimation,,Devashish Tupkary;Shlok Nahar;Pulkit Sinha;Norbert Lutkenhaus,Institute for Quantum Computing;Institute for Quantum Computing;Institute for Quantum Computing;Institute for Quantum Computing,"Security proofs for quantum key distribution (QKD) based on the entropic uncertainty relations and the phase-error approach have the advantage of producing some of the tightest key rates against coherent attacks.  We prove the security of QKD using the entropic uncertainty relations, for scenarios where Eve is allowed full control of the detection efficiency and dark rates of all detectors within some specified ranges. Thus, our work solves the practically important problem of detector side channels. Our work also removes the requirement of  ``basis-independent loss'' required by these proof techniques. Thus, we render these proof techniques applicable to practical QKD scenarios. Furthermore, we prove security for variable-length QKD protocols, which do not require Alice and Bob to characterize the honest behaviour of the channel.",,,,,Contributed Talks 1b,,Session URL: ../sessions/contributed1b/index.html,2024-09-02,14:40,
QCRYPT,2024,regular,Security of hybrid BB84 with heterodyne detection,,Jasminder Sidhu;Rocco Maggi;Saverio Pascazio;Cosmo Lupo,University of Strathclyde;Politecnico di Bari;Universita di Bari;Politecnico di Bari,"Quantum key distribution (QKD) promises everlasting security based on the laws of physics. Most common protocols are grouped into two distinct categories based on the degrees of freedom used to carry information, which can be either discrete or continuous, each presenting unique advantages in either performance, feasibility for near-term implementation, and compatibility with existing telecommunications architectures. Recently, hybrid QKD protocols have been introduced to leverage advantages from both categories. In this work we provide a rigorous security proof for a protocol introduced by Qi in 2021, where information is encoded in discrete variables as in the widespread Bennett Brassard 1984 (BB84) protocol but decoded continuously via heterodyne detection. Security proofs for hybrid protocols inherit the same challenges associated with continuous-variable protocols due to unbounded dimensions. Here we successfully address these challenges by exploiting symmetry. Our approach enables truncation of the Hilbert space with precise control of the approximation errors and lead to a tight, semi-analytical expression for the asymptotic key rate under collective attacks. As concrete examples, we apply our theory to compute the key rates under passive attacks, linear loss, and Gaussian noise.",,,,,Contributed Talks 1b,,Session URL: ../sessions/contributed1b/index.html,2024-09-02,14:40,
QCRYPT,2024,regular,Twin Field Quantum Key Distribution Across National Scale Telecommunication Infrastructure,,Mirko Pittaluga;Yuen San Lo;Adam Brzosko;Robert I. Woodward;Matthew S. Winnel;Thomas Roger;James F. Dynes;Piotr Rydlichowski;Domenico Vicinanza;Guy Roberts;Andrew J. Shields,Toshiba Europe Ltd;Toshiba Europe Ltd;Toshiba Europe Ltd;Toshiba Europe Ltd;Toshiba Europe Ltd;Toshiba Europe Ltd;Toshiba Europe Ltd;Poznan Supercomputing and Networking Center;GEANT Vereniging;GEANT Vereniging;Toshiba Europe Ltd,"Quantum Communications (QC) harness quantum mechanical phenomena such as superposition and entanglement to enhance information transfer between remote nodes. Coherent quantum communications refer to QC schemes relying on maintaining optical coherence between nodes for successful execution. These schemes typically involve single photon interference between optical fields generated by distant parties and represent a cornerstone of a promising architecture of the quantum internet. Despite their significant potential, scientific and technical hurdles - including optical coherence maintenance, integrating high-performance single-photon detectors, and precise stabilisation and synchronisation - have prevented the implementation of coherent QC over existing telecommunication infrastructure. Here we present the first realisation of a coherent QC fully integrated into standard telecommunication infrastructure over a link connecting the German cities of Frankfurt and Kehl. The implemented scheme is the Twin Field Quantum Key Distribution (QKD) protocol, enabling the distribution of a shared secret key for encryption at a rate of 110 bit/s over a highly asymmetric 254 km link. This result, obtained with a system featuring measurement-device-independent properties, marks the longest installed QKD implementation utilising non-cryogenic cooled detectors and was enabled by the QC system architecture we developed and by our approach to phase stabilisation, which involves active out-of-band phase stabilisation and avalanche photodiodes for single photon detection. This achievement, not only represents a milestone for practical quantum communications but also validates the compatibility of coherent QC with current telecommunication infrastructure, supporting the feasibility of a phase-based architecture for the quantum internet.",,,,,Contributed Talks 1c,,Session URL: ../sessions/contributed1c/index.html,2024-09-02,16:30,
QCRYPT,2024,regular,Implementation of mode-pairing quantum key distribution in inter-city networks,,Yizhi Huang;Hao-Tao Zhu;Wen-Xin Pan;Chao-Wu Zhou;Mi Zou;Shibiao Tang;Xiongfeng Ma;Teng-Yun Chen;Jian-Wei Pan,"Center for Quantum Information, Institute for Interdisciplinary Information Sciences, Tsinghua University;Hefei National Laboratory, University of Science and Technology of China, Hefei;Hefei National Laboratory, University of Science and Technology of China, Hefei;Hefei National Laboratory, University of Science and Technology of China, Hefei;Hefei National Laboratory, University of Science and Technology of China;QuantumCTek Corporation Limited, Hefei;Center for Quantum Information, Institute for Interdisciplinary Information Sciences, Tsinghua University;Hefei National Laboratory, University of Science and Technology of China, Hefei;Hefei National Laboratory, University of Science and Technology of China, Hefei","Quantum key distribution is a cornerstone of quantum technology, offering information-theoretical secure keys for remote parties. With many quantum communication networks established globally, the mode-pairing protocol stands out for its efficacy over inter-city distances using simple setups, emerging as a promising solution.  In this study, we employ the mode-pairing scheme into existing inter-city fiber links, conducting field tests across distances ranging from tens to about a hundred kilometers. Our system achieves a key rate of $1.217$ kbit/s in a $195.85$ km symmetric link and $3.089$ kbit/s in a $127.92$ km asymmetric link without global phase locking. The results demonstrate that the mode-pairing protocol can achieve key rates comparable to those of a single quantum link between two trusted nodes on the Beijing-Shanghai backbone line, effectively reducing the need for half of the trusted nodes. These field tests confirm the mode-pairing scheme's adaptability, efficiency, and practicality, positioning it as a highly suitable protocol for quantum networks.",,,,,Contributed Talks 1c,,Session URL: ../sessions/contributed1c/index.html,2024-09-02,16:30,
QCRYPT,2024,regular,Asynchronous Measurement-Device-Independent Quantum Key Distribution with Local Frequency Reference,,Chengfang Ge;Lai Zhou;Jinping Lin;Hua-Lei Yin;Zhiliang Yuan,Beijing Academy of Quantum Information Sciences;Beijing Academy of Quantum Information Sciences;Beijing Academy of Quantum Information Sciences;Renmin University of China;Beijing Academy of Quantum Information Sciences,"A post-measurement coincidence pairing technique is proposed to hold a repeater-like advantage and simultaneously mitigate the global phase tracking. Here, we demonstrate a practical asynchronous MDI-QKD system with an excellent long-term stability. With the use of two independent economical acetylene-stabilized fiber lasers, we achieve a secure key rate (SKR) of 14.65 bit/s over 504 km fiber, beating the absolute repeaterless bound by 1.18 times. Our work will advance the development of economical and efficient quantum network.",,,,,Contributed Talks 1c,,Session URL: ../sessions/contributed1c/index.html,2024-09-02,16:30,
QCRYPT,2024,regular,Hacking twin-field quantum key distribution via wavelength-switching attack,,Peng Qingqian;Chen Jiupeng;Xing Tianyi;Wang Dongyang;Wang Yizhi;Ying Guo;Liu Yang;Huang Anqi,National University of Defense Technology;Jinan Institute of Quantum Technology;National University of Defense Technology;National University of Defense Technology;National University of Defense Technology;Beijing University of Posts and Telecommunications;Jinan Institute of Quantum Technology;National University of Defense Technology,"The twin-field class quantum key distribution (TF-class QKD) has experimentally demonstrated the ability to surpass the fundamental rate-distance limit without requiring a quantum repeater, as a revolutional milestone. In TF-class QKD implementation, an optical phase-locked loop (OPLL) structure is commonly employed to generate a reference light with correlated phase, ensuring coherence of optical fields between Alice and Bob. In this configuration, the reference light, typically located in the untrusted station Charlie, solely provides wavelength reference for OPLL and does not participate in quantum-state encoding. However, the reference light may open a door for Eve to enter the source stations that are supposed to be well protected. Here, by identifying vulnerabilities in the OPLL scheme, we propose and demonstrate a wavelength-switching attack on a TF-class QKD system. This attack involves Eve deliberately manipulating the wavelength of the reference light to increase mean photon number of prepared quantum states, while maintaining stable interference between Alice and Bob as required by TF-class QKD protocols. The maximum observed increase in mean photon number is 8.7%, which has been theoretically proven to compromise the security of a TF-class QKD system. Through this study, we disclose security vulnerabilities associated with TF-class QKD implementation and provide valuable insights into its practical security.",,,,,Contributed Talks 1c,Best Student Paper Award (Experiment) — Peng Qingquan,Session URL: ../sessions/contributed1c/index.html,2024-09-02,16:30,
QCRYPT,2024,tutorial,The long and winding road to the quantum internet,Joseph Lukens,,,,,,,,Tutorial Talk,,Session URL: ../sessions/tutorial_lukens.html,2024-09-03,09:15,
QCRYPT,2024,invited,Long-distance free-space MDI- & TF-QKD,Yuan Cao,,,,,,,,Invited Talk,,Session URL: ../sessions/invited_cao.html,2024-09-03,10:30,
QCRYPT,2024,invited,CV-QKD Design for Network Integration,Hans Brunner,,,,,,,,Invited Talk,,Session URL: ../sessions/invited_brunner.html,2024-09-03,11:45,
QCRYPT,2024,regular,MadQCI: a heterogeneous and scalable SDN QKD network deployed in production facilities.,,Vicente Martin;Juan Pedro Brito;Laura Ortiz;Ruben Brito-Mendez;Jaime Saez-Buruaga;Rafael J. Vicente;Alberto Sebastian-Lombraña;David Rincon;Cesar Sanchez;Fernando Pérez;Momtchil Peev;Fred Fung;Hans H. Brunner;Andreas Poppe;Florian Frowis;Andrew J. Shields;Robert L. Woodward;Helmut Griesser;Stefan Roehrich;Fernando De La Iglesia;Carlos Abellán;Michael Hentschel;Jose Manuel Rivas-Moscoso;Antonio Pastor-Perales;Jesus Folgueira;Diego López,"Universidad Politécnica de Madrid / Center for computational simulation;Universidad Politécnica de Madrid / Center for computational simulation;Universidad Politécnica de Madrid / Center for computational simulation;Universidad Politécnica de Madrid / Center for computational simulation;Universidad Politécnica de Madrid / Center for computational simulation;Universidad Politécnica de Madrid / Center for computational simulation;Universidad Politécnica de Madrid / Center for computational simulation;IMDEA SW Institute;IMDEA SW institute;IMDEA SW Institute;Munich Research Center, Huawei Technologies Duesseldorf GmbH, Munich, Germany;Munich Research Center, Huawei Technologies Duesseldorf GmbH, Munich, Germany;Munich Research Center, Huawei Technologies Duesseldorf GmbH, Munich, Germany;Nutshell Quantum-Safe GmbH, Vienna, Austria;Nutshell Quantum-Safe GmbH, Vienna, Austria;Toshiba Europe Ltd., Cambridge, UK;Toshiba Europe Ltd., Cambridge, UK;Adva Network Security GmbH. Berlin, Germany;Rohde & Schwarz Cybersecurity GmbH, Germany;Quside, Barcelona, Spain;Quside, Barcelona, Spain;Austrian Institute of Technology, Vienna, Austria;Telefónica gCTIO/I+D, Madrid, Spain;Telefónica gCTIO/I+D, Madrid, Spain;Telefónica gCTIO/I+D, Madrid, Spain;Telefónica gCTIO/I+D, Madrid, Spain","Current quantum key distribution (QKD) networks focus almost exclusively on transporting secret keys with the highest possible rate. Consequently, they are built as mostly fixed, ad hoc, logically, and physically isolated infrastructures designed to avoid any penalty to the quantum channel. This architecture is neither scalable nor cost-effective and future, real-world deployments will differ considerably. The structure of the MadQCI QKD network presented here is based on disaggregated components and modern paradigms especially designed for flexibility, upgradability, and facilitating the integration of QKD in the security and telecommunications-networks ecosystem. These underlying ideas have been tested by deploying many QKD systems from several manufacturers in a real-world, multi-tenant telecommunications network, installed in production facilities and sharing the infrastructure with commercial traffic. Different technologies have been used in different links to address the variety of situations and needs that arise in real networks, exploring a wide range of possibilities. Finally, a set of realistic use cases have been implemented to demonstrate the validity and performance of the network. The testing took place during a period close to three years, where most of the nodes were continuously active.",,,,,Contributed Talks 2a: Experimental Talks,,Session URL: ../sessions/contributed2a/index.html,2024-09-03,12:30,
QCRYPT,2024,regular,The largest quantum network of Europe in a node: Norte in MadQCI,,Alberto Sebastián-Lombraña;Juan Pedro Brito Mendez;Rubén B. Méndez;Rafael J Vicente;Jaime S. Buruaga;Laura Ortiz;Vicente Martin-Ayuso,Universidad Politécnica de Madrid. Center for Computational Simulation;Universidad Politécnica de Madrid;Universidad Politécnica de Madrid. Center for Computational Simulation;Universidad Politécnica de Madrid. Center for Computational Simulation;Universidad Politécnica de Madrid. Center for Computational Simulation;Universidad Politécnica de Madrid. Center for Computational Simulation;Universidad Politécnica de Madrid,"During its fourth iteration, the Madrid Quantum Network (MadQCI) gathered up to 26 quantum key distribution (QKD) modules in 9 nodes connected by approximately 110 kilometres of fibre optic pairs. These nodes were part of two domains that had to be connected by an border link. It also hosted a co-located network testing a QKD-switched network. The deployment allowed quantum resources of different nature to be distributed and multiple use cases to be tested. This article details a single node in the network, called Norte, to exemplify the network deployment as a whole.",,,,,Contributed Talks 2a: Experimental Talks,,Session URL: ../sessions/contributed2a/index.html,2024-09-03,12:30,
QCRYPT,2024,regular,The Rio Quantum Network: towards a reconfigurable hybrid metropolitan QKD network,,Guilherme Temporao;Fernando Melo;Antonio Khoury,Pontifical Catholic University of Rio de Janeiro (PUC-Rio;Centro Brasileiro de Pesquisas Físicas;Universidade Federal Fluminense,"This work introduces a metropolitan quantum communication network connecting four research institutions in the state of Rio de Janeiro through installed dark optical fibers and a 7-km free space link. The Twin-Field Measurement Device Independent Quantum Key Distribution (TF-MDI-QKD) protocol is implemented to enable secure communication between any two network nodes independently, without the need for trusted nodes. The proposed structured - a ""folded Sagnac"" configuration - is shown to be able to not only automatically compensate for phase fluctuations but also circumvent unneeded losses by reconfiguring the Sagnac loop size as needed; moreover, by employing polarization control and a Faraday Mirror, the free-space link can be added to the loop without the need for additional telescopes. The first experimental results will be presented together with the main engineering challenges being tackled.",,,,,Contributed Talks 2a: Experimental Talks,,Session URL: ../sessions/contributed2a/index.html,2024-09-03,12:30,
