venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QCRYPT,2021,invited,Quantum Oblivious Transfer from One-way Functions,Dakshita Khurana,,,,,,https://www.youtube.com/watch?v=3DGVkUsxdOY,3DGVkUsxdOY,Invited Talk,,Session URL: ../sessions/invited_khurana.html; yt_match=1.00; session_chair=Frédéric Dupuis,2021-08-23,14:45,
QCRYPT,2021,regular,"On the Compressed-Oracle Technique, and Post-Quantum Security of Proofs of Sequential Work",,Kai-Min Chung;Serge Fehr;Yu-Hsuan Huang;Tai-Ning Liao,,"We revisit the so-called compressed oracle technique, introduced by Zhandry for analyzing quantum algorithms in the quantum random oracle model (QROM). To start off with, we offer a concise exposition of the technique, which easily extends to the parallel-query QROM, where in each query-round the considered algorithm may make several queries to the QROM in parallel. This variant of the QROM allows for a more fine-grained query-complexity analysis. Our main technical contribution is a framework that simplifies the use of (the parallel-query generalization of) the compressed oracle technique for proving query complexity results. With our framework in place, whenever applicable, it is possible to prove quantum query complexity lower bounds by means of purely classical reasoning. More than that, for typical examples the crucial classical observations that give rise to the classical bounds are sufficient to conclude the corresponding quantum bounds. We demonstrate this on a few examples, recovering known results (like the optimality of parallel Grover), but also obtaining new results (like the optimality of parallel BHT collision search). Our main target is the hardness of finding a q-chain with fewer than q parallel queries, i.e., a sequence x_0, x_1..., x_q with x_i = H(x_{i-1}) for all 1 <= i <= q. The above problem of finding a hash chain is of fundamental importance in the context of proofs of sequential work. Indeed, as a concrete cryptographic application of our techniques, we prove that the ""Simple Proofs of Sequential Work"" proposed by Cohen and Pietrzak remains secure against quantum attacks. Such an analysis is not simply a matter of plugging in our new bound; the entire protocol needs to be analyzed in the light of a quantum attack. Thanks to our framework, this can now be done with purely classical reasoning.",,,https://www.youtube.com/watch?v=dAx9y8Ko4xQ,dAx9y8Ko4xQ,Contributed Talks 1: Post-quantum,,Session URL: ../sessions/contributed1/index.html; yt_match=1.00; session_chair=Carl Miller,2021-08-23,16:00,
QCRYPT,2021,regular,Post-Quantum Succinct Arguments,,Alessandro Chiesa;Fermi Ma;Nicholas Spooner;Mark Zhandry,,"We prove that Kilian's four-message succinct argument system is post-quantum secure in the standard model when instantiated with any probabilistically checkable proof and any collapsing hash function (which in turn exist based on the post-quantum hardness of Learning with Errors). At the heart of our proof is a new ""measure-and-repair"" quantum rewinding procedure that achieves asymptotically optimal knowledge error.",,,https://www.youtube.com/watch?v=vhUmPcxfXKE,vhUmPcxfXKE,Contributed Talks 1: Post-quantum,,Session URL: ../sessions/contributed1/index.html; yt_match=1.00; session_chair=Carl Miller,2021-08-23,16:00,
QCRYPT,2021,regular,On the Round Complexity of Secure Quantum Computation,,James Bartusek;Andrea Coladangelo;Dakshita Khurana;Fermi Ma,,"We construct the first constant-round protocols for secure quantum computation in the two-party (2PQC) and multi-party (MPQC) settings with security against malicious adversaries. Our protocols are in the common random string (CRS) model. - Assuming two-message oblivious transfer (OT), we obtain (i) three-message 2PQC, and (ii) five-round MPQC with only three rounds of online (input-dependent) communication; such OT is known from quantum-hard Learning with Errors (QLWE). - Assuming sub-exponential hardness of QLWE, we obtain (i) three-round 2PQC with two online rounds and (ii) four-round MPQC with two online rounds. - When only one (out of two) parties receives output, we achieve minimal interaction (two messages) from two-message OT; classically, such protocols are known as non-interactive secure computation (NISC), and our result constitutes the first maliciously-secure quantum NISC. Additionally assuming reusable malicious designated-verifier NIZK arguments for NP (MDV-NIZKs), we give the first MDV-NIZKs for QMA that only require one copy of the witness. Finally, we perform a preliminary investigation into two-round secure quantum computation where each party must obtain output. On the negative side, we identify a broad class of simulation strategies that suffice for classical two-round secure computation that are unlikely to work in the quantum setting. Next, as a proof-of-concept, we show that two-round secure quantum computation exists with respect to a quantum oracle.",,,https://www.youtube.com/watch?v=WtRfiqlgVqY,WtRfiqlgVqY,Contributed Talks 1: Post-quantum,,Session URL: ../sessions/contributed1/index.html; yt_match=1.00; session_chair=Carl Miller,2021-08-23,16:00,
QCRYPT,2021,tutorial,Tutorial Vazirani: Classical proofs of quantumness,Umesh Vazirani,,,,,,https://www.youtube.com/watch?v=YHOm4dZOE2s,YHOm4dZOE2s,Tutorial Talk,,Session URL: ../sessions/tutorial_vazirani.html; yt_match=1.00; session_chair=Gorjan Alagic,2021-08-23,16:45,
QCRYPT,2021,invited,An optomechanical quantum memory,Simon Gröblacher,,,,,,https://www.youtube.com/watch?v=5WJwJ_gKSpk,5WJwJ_gKSpk,Invited Talk,,Session URL: ../sessions/invited_groblacher.html; yt_match=1.00; session_chair=Xiao-Hui Bao,2021-08-24,11:00,
QCRYPT,2021,tutorial,Security analysis of practical QKD,Charles Lim,,,,,,https://www.youtube.com/watch?v=49KK9gCBt78,49KK9gCBt78,Tutorial Talk,,Session URL: ../sessions/tutorial_lim.html; yt_match=1.00; session_chair=Eleni Diamanti,2021-08-24,12:15,
QCRYPT,2021,regular,Experimental Gaussian-modulated continuous-variable quantum key distribution with composable keys,,Nitin Jain;Hou-Man Chin;Hossein Mani;Dino Solar Nikolic;Cosmo Lupo;Stefano Pirandola;Matthias Kolb;Christoph Pacher;Ulrik L. Andersen;Tobias Gehring,,"Continuous-variable quantum key distribution offers a practical way for doing secure key exchange by means of broadband modulators and coherent detectors operating in the telecom band. Recent advances in theory and practice have improved the security and eased the system implementation. These include composable security with a finite number of distributed Gaussian-modulated coherent states and the use of pilot/reference signals and a real local oscillator for sharing the phase reference across the communicating parties. Here we report the first prepare-and-measure continuous-variable quantum key distribution experiment that can produce composable keys in the finite-size regime with security against collective attacks. Through novel improvements in the existing security proofs and a fast, yet low-noise and highly stable system operation, we obtain a secret key rate $>$5 Mbps over a 20 km long fiber channel. Our demonstration verifies the security of practical continuous-variable quantum key distribution when used for encryption or other cryptographic tasks.",,,https://www.youtube.com/watch?v=zajNDg2AENU,zajNDg2AENU,Contributed Talks 2a: QKD,,Session URL: ../sessions/contributed2a/index.html; yt_match=0.80; session_chair=Andreas Poppe,2021-08-24,14:00,
QCRYPT,2021,regular,QKD Attack Rating: Prioritizing is the key to Practical Security,,Rupesh Kumar;Francesco Mazzoncini;Hao Qin;Romain Alléaume,,"We have shown how to conduct QKD vulnerability assessment in practice, based on a sound methodology inherited from Common Criteria. Taking a running CV-QKD system as a reference platform, we have experimentally tested and rated two different attack paths exploiting a common threat: detector saturation. Our results illustrate the importance of rating attacks in order to prioritize the implementation of countermeasures and to steer the design and engineering of practical QKD systems towards the highest possible security standards, paving the way to their security certification.",,,https://www.youtube.com/watch?v=RGV0GELP3H0,RGV0GELP3H0,Contributed Talks 2a: QKD,,Session URL: ../sessions/contributed2a/index.html; yt_match=1.00; session_chair=Andreas Poppe,2021-08-24,14:00,
QCRYPT,2021,regular,Explicit asymptotic secret key rate of continuous-variable quantum key distribution with an arbitrary modulation,,Aurélie Denys;Peter Brown;Anthony Leverrier,,"We establish an analytical lower bound on the asymptotic secret key rate of continuous-variable quantum key distribution with an arbitrary modulation of coherent states. Previously, such bounds were only available for protocols with a Gaussian modulation, and numerical bounds existed in the case of simple phase-shift-keying modulations. The latter bounds were obtained as a solution of a convex optimization problem and our new analytical bound matches them, up to numerical precision. The more relevant case of quadrature amplitude modulation (QAM) could not be analyzed with the previous techniques,due to their large number of coherent states. Our bound shows that relatively small constellation sizes, with say 64 states, are essentially sufficient to obtain a performance close to a true Gaussian modulation and are therefore an attractive solution for large-scale deployment of continuous-variable quantum key distribution. We also derive similar bounds when the modulation consists of arbitrary states, not necessarily pure.",,,https://www.youtube.com/watch?v=3kySlh3Z0-c,3kySlh3Z0-c,Contributed Talks 2a: QKD,,Session URL: ../sessions/contributed2a/index.html; yt_match=0.70; session_chair=Andreas Poppe,2021-08-24,14:00,
