venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
TQC,2025,regular,Maximal device-independent randomness in every dimension,Máté Farkas; Jurij Volčič; Sigurd A. L. Storgaard; Ranyiliu Chen; Laura Mančinska,Máté Farkas; Jurij Volčič; Sigurd A. L. Storgaard; Ranyiliu Chen; Laura Mančinska,University of York; University of Auckland; University of Copenhagen; University of Copenhagen; University of Copenhagen,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-15,14:00,30
TQC,2025,regular,A Unified Theory of Quantum Neural Network Loss Landscapes,Eric R. Anschuetz,Eric R. Anschuetz,Caltech,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-19,09:30,30
TQC,2025,regular,Directed st-connectivity with few paths is in quantum logspace,Roman Edenhofer; Simon Apers,Roman Edenhofer; Simon Apers,"Université Paris Cité, IRIF; Université Paris Cité, CNRS, IRIF",,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-16,14:00,30
TQC,2025,regular,The Clifford hierarchy for one qubit or qudit,Nadish de Silva; Oscar Lautsch,Nadish de Silva; Oscar Lautsch,Simon Fraser University; Simon Fraser University,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-15,14:00,30
TQC,2025,regular,Commuting Local Hamiltonians Beyond 2D,John Bostanci; Yeongwoo Hwang,John Bostanci; Yeongwoo Hwang,Columbia University; Harvard University,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-15,14:00,30
TQC,2025,regular,Online learning of quantum processes,Asad Raza; Matthias C. Caro; Jens Eisert; Sumeet Khatri,Asad Raza; Matthias C. Caro; Jens Eisert; Sumeet Khatri,Freie Universität Berlin; University of Warwick; Freie Universität Berlin; Virginia Tech,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-19,10:00,30
TQC,2025,regular,Phase error rate estimation in QKD with imperfect detectors,Devashish Tupkary; Shlok Nahar; Pulkit Sinha; Norbert Lutkenhaus,Devashish Tupkary; Shlok Nahar; Pulkit Sinha; Norbert Lutkenhaus,University of Waterloo; University of Waterloo; University of Waterloo; University of Waterloo,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-16,11:00,30
TQC,2025,regular,Rise of conditionally clean ancillae for efficient quantum circuit constructions,Tanuj Khattar; Craig Gidney,Tanuj Khattar; Craig Gidney,Google Quantum AI; Google Quantum AI,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-15,14:30,30
TQC,2025,regular,Unitary Designs from Random Symmetric Quantum Circuits,Hanqing Liu; Austin Hulse; Iman Marvian (Duke University,Hanqing Liu; Austin Hulse; Iman Marvian (Duke University,TBD; Duke University;,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-15,17:00,30
TQC,2025,regular,Polynomial Time Quantum Gibbs Sampling for Fermi-Hubbard model at any Temperature,Štěpán Šmíd; Richard Meister; Mario Berta; Roberto Bondesan,Štěpán Šmíd; Richard Meister; Mario Berta; Roberto Bondesan,Imperial College London; Imperial College London; RWTH Aachen University; Imperial College London,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-18,11:30,30
TQC,2025,regular,Optimal Hamiltonian simulation for low-energy states,Rolando Somma; Alexander Zlokapa,Rolando Somma; Alexander Zlokapa,Google; MIT,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-15,14:30,30
TQC,2025,regular,Simulating chaos without chaos,Andi Gu; Yihui Quek; Susanne Yelin; Jens Eisert; Lorenzo Leone,Andi Gu; Yihui Quek; Susanne Yelin; Jens Eisert; Lorenzo Leone,Harvard University; MIT; Harvard University; Freie Universität Berlin; Freie Universität Berlin,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-15,15:00,30
TQC,2025,regular,Quantum Spin Chains and Symmetric Functions,Marcos Crichigno; Anupam Prakash,Marcos Crichigno; Anupam Prakash,Phasecraft US; JPM Quantum,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-19,09:30,30
TQC,2025,regular,The complexity of Gottesman-Kitaev-Preskill states,Lukas Brenner; Libor Caha; Xavier Coiteux-Roy; Robert Koenig,Lukas Brenner; Libor Caha; Xavier Coiteux-Roy; Robert Koenig,Technical University of Munich; Technical University of Munich; University of Calgary; Technical University of Munich,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-16,12:30,30
TQC,2025,regular,Unitary Designs of Symmetric Local Random Circuits,Yosuke Mitsuhashi; Ryotaro Suzuki; Tomohiro Soejima; Nobuyuki Yoshioka,Yosuke Mitsuhashi; Ryotaro Suzuki; Tomohiro Soejima; Nobuyuki Yoshioka,RIKEN; Freie Universität Berlin; Harvard University; University of Tokyo,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-19,11:30,30
TQC,2025,regular,Asymptotic robustness of entanglement in noisy quantum networks and graph connectivity,Fernando Lledó; Carlos Palazuelos; Julio de Vicente,Fernando Lledó; Carlos Palazuelos; Julio de Vicente,Universidad Carlos III de Madrid & ICMAT; Universidad Complutense de Madrid & ICMAT; Universidad Carlos III de Madrid & ICMAT,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-16,11:30,30
TQC,2025,regular,A Hierarchy of Spectral Gap Certificates for Frustration-Free Spin Systems,Kshiti Sneh Rai; Ilya Kull; Patrick Emonts; Jordi Tura; Norbert Schuch; Flavio Baccari,Kshiti Sneh Rai; Ilya Kull; Patrick Emonts; Jordi Tura; Norbert Schuch; Flavio Baccari,Leiden University; University of Vienna; Leiden University; Leiden University; University of Vienna; University of Padova,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-15,17:00,30
TQC,2025,regular,Adaptive Channel Reshaping for Improved Entanglement Distillation,Dina Abdelhadi; Tomas Jochym-O’Connor; Vikesh Siddhu; John Smolin,Dina Abdelhadi; Tomas Jochym-O’Connor; Vikesh Siddhu; John Smolin,EPFL; IBM Quantum; IBM Quantum; IBM Quantum,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-16,12:00,30
TQC,2025,regular,RE-completeness of entangled constraint satisfaction problems,Eric Culf; Kieran Mastel,Eric Culf; Kieran Mastel,University of Waterloo; University of Waterloo,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-19,12:30,30
TQC,2025,regular,Quantum Purity Amplification: Optimality and Efficient Algorithm,Zhaoyi Li; Honghao Fu; Takuya Isogawa; Isaac Chuang,Zhaoyi Li; Honghao Fu; Takuya Isogawa; Isaac Chuang,MIT; Concordia University; MIT; MIT,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-16,11:00,30
TQC,2025,regular,PKE and ABE with Collusion-Resistant Secure Key Leasing,Fuyuki Kitagawa; Ryo Nishimaki; Nikhil Pappu,Fuyuki Kitagawa; Ryo Nishimaki; Nikhil Pappu,NTT Social Informatics Laboratories; NTT Social Informatics Laboratories; Portland State University,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-15,15:00,30
TQC,2025,regular,Time-dependent Hamiltonian Simulation via Magnus Expansion: Algorithms and Discrete Superconvergence for unbounded Hamiltonians,Di Fang; Yonah Borns-Weil; Diyi Liu; Rahul Sarkar; Jiaqi Zhang,Di Fang; Yonah Borns-Weil; Diyi Liu; Rahul Sarkar; Jiaqi Zhang,Duke University; UC Berkeley; University of Minnesota; UC Berkeley; Duke University,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-19,12:00,30
TQC,2025,regular,Bounding the computational power of bosonic systems,Varun Upreti; Ulysse Chabaud,Varun Upreti; Ulysse Chabaud,Ecole Normale Supérieure; Ecole Normale Supérieure,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-18,11:30,30
TQC,2025,regular,Quantum Algorithm for Reversing Unknown Unitary Evolutions,Yu-Ao Chen; Yin Mo; Yingjian Liu; Lei Zhang; Xin Wang,Yu-Ao Chen; Yin Mo; Yingjian Liu; Lei Zhang; Xin Wang,HKUST; HKUST; HKUST; HKUST; HKUST,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-16,12:00,30
TQC,2025,regular,Testing classical properties from quantum data,Matthias C. Caro; Preksha Naik; Joseph Slote,Matthias C. Caro; Preksha Naik; Joseph Slote,University of Warwick; Caltech; Caltech,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-15,16:00,30
TQC,2025,regular,Chasing shadows with Gottesman-Kitaev-Preskill codes,Jonathan Conrad; Jens Eisert; Steven T. Flammia,Jonathan Conrad; Jens Eisert; Steven T. Flammia,EPFL; Freie Universität Berlin; Virginia Tech,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-15,16:30,30
TQC,2025,regular,Full classification of Pauli Lie algebras,Gerard Aguilar Tapia; Simon Cichy; Jens Eisert; Lennart Bittel,Gerard Aguilar Tapia; Simon Cichy; Jens Eisert; Lennart Bittel,FU Berlin; FU Berlin; FU Berlin; FU Berlin,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-16,14:00,30
TQC,2025,regular,Composably Secure Delegated Quantum Computation with Weak Coherent Pulses,Maxime Garnier; Dominik Leichtle; Luka Music; Harold Ollivier,Maxime Garnier; Dominik Leichtle; Luka Music; Harold Ollivier,INRIA Paris; University of Edinburgh; Quandela; INRIA Paris,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-16,15:00,30
TQC,2025,regular,Quantum position verification in one shot: parallel repetition of the f-BB84 and f-routing protocols,Llorenc Escola Farras; Florian Speelman,Llorenc Escola Farras; Florian Speelman,QuSoft/University of Amsterdam; QuSoft/University of Amsterdam,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-16,12:30,30
TQC,2025,regular,A full practical theory of the Clifford group commutant,Lennart Bittel; Jens Eisert; Lorenzo Leone; Antonio Anna Mele; Salvatore Oliviero,Lennart Bittel; Jens Eisert; Lorenzo Leone; Antonio Anna Mele; Salvatore Oliviero,Freie Universität Berlin; Freie Universität Berlin; Freie Universität Berlin; Freie Universität Berlin; Scuola Normale Superiore,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-16,15:00,30
TQC,2025,regular,Tesseract: A Search-Based Decoder for Quantum Error Correction,Laleh Aghabaie Beni; Oscar Higgott; Noah Shutty,Laleh Aghabaie Beni; Oscar Higgott; Noah Shutty,Google Quantum AI; Google Quantum AI; Google Quantum AI,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-19,10:00,30
TQC,2025,regular,Commitments are equivalent to statistically-verifiable one-way state generators,Rishabh Batra; Rahul Jain,Rishabh Batra; Rahul Jain,NUS; NUS,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-15,16:30,30
TQC,2025,regular,Untelegraphable Encryption and its Applications,Jeffrey Champion; Fuyuki Kitagawa; Ryo Nishimaki; Takashi Yamakawa,Jeffrey Champion; Fuyuki Kitagawa; Ryo Nishimaki; Takashi Yamakawa,UT Austin; NTT Social Informatics Laboratories; NTT Social Informatics Laboratories; NTT Social Informatics Laboratories,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-15,17:00,30
TQC,2025,regular,A Meta-Complexity Characterization of Quantum Cryptography,Bruno Cavalar; Eli Goldin; Matthew Gray; Peter Hall; Taiga Hiroka; Tomoyuki Morimae,Bruno Cavalar; Eli Goldin; Matthew Gray; Peter Hall; Taiga Hiroka; Tomoyuki Morimae,University of Oxford; NYU; University of Oxford; NYU; Kyoto University; Kyoto University,,,,,,Talks without proceedings,,source_type=claude_extraction,2025-09-17,11:30,30
